#SOCIAL
CharAuto    You look down at your condition and faint.
OthersAuto  $n looks down at $s condition and faints dead away.
End

#SOCIAL
Name        fakerep
CharNoArg   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
OthersNoArg $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
CharFound   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
OthersFound $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
VictFound   $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
CharAuto    You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
OthersAuto  $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.
End

#SOCIAL
Name        fan
CharNoArg   You pull out a fan and work up a nice breeze... Its hot here!
OthersNoArg $n pulls out a fan and works up a nice breeze...
CharFound   You fan $N vigorously.
OthersFound $n fans $N vigorously.
VictFound   $n fans you vigorously.
CharAuto    You fan yourself vigorously.
OthersAuto  $n fans $mself vigorously.
End

#SOCIAL
Name        fangs
CharNoArg   You bare your fangs and lick your lips.
OthersNoArg $n bares $s fangs and licks $s lips.
CharFound   You bare your fangs at $n - $e quivers with fear!
OthersFound $n shows $s milk-teeth to $N - they must be real scared of $m.
VictFound   $n shows you $s teeth - sheesh - $e needs to see a dentist!
CharAuto    You try to bare your teeth at yourself - you fail!!
OthersAuto  $n tries to bare $s teeth at himself - wierd!
End

#SOCIAL
Name        fart
CharNoArg   Where are your manners?
OthersNoArg $n lets off a real rip-roarer ... a greenish cloud envelops $n!
CharFound   You fart at $M.  Boy, you are sick.
OthersFound $n farts in $N's direction.  Better flee before $e turns to you!
VictFound   $n farts in your direction.  You gasp for air.
CharAuto    You fart at yourself.  You deserve it.
OthersAuto  $n farts at $mself.  Better $m than you.
End

#SOCIAL
Name        fashion
CharNoArg   You look around in anticipation for the one who has the best clothing.
OthersNoArg $n is looking for someone who has the best clothing. You wonder if you are the one? * grin*
CharFound   You look at $N and proclaim $M the fashion leader.
OthersFound $n smiles at $N, proclaiming $M the one who made the fashion statement.
VictFound   $n smiles at you and mumbles something. You made a fashion statement!
CharAuto    You think you have the best clothing eh?
OthersAuto  $n beams at $mself as $e thinks $e has the best clothing. Hmmpph! You'll show $m, won't you?
End

#SOCIAL
Name        fault
CharNoArg   Someone around here has to take the blame for what happened, but it is not going to be you!
OthersNoArg $n is looking for someone to blame. Quick, everyone out of here!
CharFound   Yes, yes. What happened is all $S fault.
OthersFound $n points at $N and screams, "It's all your fault!".
VictFound   $n claims it's all your fault that that happened. Is it?
CharAuto    True, true. It must be your fault. There's nobody else.
OthersAuto  $n is blaming $mself for what happened. Perhaps you should go and console $m?
End

#SOCIAL
Name        fearnot
CharNoArg   Have no fear. YOU are here!
OthersNoArg Have no fear. $n is here!
CharFound   $N feels sooooo much safer now that you are here.
OthersFound $N is no longer afraid now that $n is here.
VictFound   You feel sooooo much safer now that $n is here.
CharAuto    You are safe now that you are here.
OthersAuto  $n tells $mself that there is nothing to fear.
End

#SOCIAL
Name        fefe
CharNoArg   You change into a little white poodle and nip at people.
OthersNoArg $n has changed into a poodle and is nipping at your shins.
CharFound   You change $N into a poodle, now $E is nipping at your heals.
OthersFound Oh no, $n changed $N into a poodle, run before it bites you too.
VictFound   $n changed you into a poodle, you can't help but bite everyone in the room.
CharAuto    You change into a poodle and bite everyone in the room.
OthersAuto  Ouch a poodle just bit you.  It's biting everyone in site.
End

#SOCIAL
Name        fetal
CharNoArg   You drop to the floor and curl up in a ball.
OthersNoArg $n drops to the floor and goes fetal.
End

#SOCIAL
Name        fieldgoal
CharNoArg   You decide to punt on this one.
OthersNoArg $n has decided to punt on this one.
CharFound   You punt $N through the goal post.  It's Good!
OthersFound $n punts $N through the air... Field Goal!!!
VictFound   $n punts you through the goal posts of life.
CharAuto    You decide to punt yourself.  Monsters: 3  You: 0
OthersAuto  $n attempts to punt $mself, but fails.  Monsters: 3  $n: 0
End

#SOCIAL
Name        fiend
CharNoArg   You shout at everyone 'Muhahahahah!'
OthersNoArg $n yells 'Muhahahahaha!'
CharFound   You shout 'Muhahahahaha!' at $N till $E cries.
OthersFound $n yells 'Muhahahaha' to $N.  How mean!
VictFound   $n laughs fiendishly at you.
CharAuto    You laugh fiendishly at yourself.
OthersAuto  $n is laughing to $mself again.  Time to call the funny farm.
End

#SOCIAL
Name        finger
CharNoArg   You give everyone the finger.
OthersNoArg $n gives everyone the finger.
CharFound   You give $N the finger.
OthersFound $n gives $N the finger.
VictFound   $n gives you the finger.
CharAuto    You give yourself the finger!
OthersAuto  $n gives $mself the finger!
End

#SOCIAL
Name        finnish
CharNoArg   You concentrate deeply and try to speak Finnish, hope you get it right.
OthersNoArg $n says,"Halutko ole alaston ja hikoilla kanssa mina?" Eh?
End

#SOCIAL
Name        fireice
CharNoArg   You glare around with ice-hard eyes and fume volcanically.
OthersNoArg $n glares around with ice-hard eyes and fumes volcanically.
CharFound   You freeze $N with an icy stare, then flame $M until $E is shattered. 
OthersFound $n freezes $N with an icy stare, then flames $M until $E is shattered.
VictFound   $n freezes you with an icy stare, then flames you until you are shattered.
CharAuto    You freeze then start to pace hotly around the room, you are going to explode!!
OthersAuto  $n freezes then starts to pace hotly around the room, beware explosions...
End

#SOCIAL
Name        fireslug
CharNoArg   You sit down by the fire and stare at the pretty flames.
OthersNoArg $n sits down by the fire. $n seems to be mesmerized by the pretty flames.
CharFound   You talk $N into sitting by the fire.  $N gets mesmerized by the pretty flames.
OthersFound $n talks $N into sitting by the fire.  $N gets mesmerized by the pretty flames.
VictFound   $n talks you into sitting by the fire.  You get mesmerized by the pretty flames.
CharAuto    You sit down by the fire and stare at the pretty flames.
OthersAuto  $n sits down by the fire. $n seems to be mesmerized by the pretty flames.
End

#SOCIAL
Name        fishdance
CharNoArg   You fishdance.
End

#SOCIAL
Name        fix
CharNoArg   You offer to fix everyones armor for free!
OthersNoArg $n offers to fix everyones armor for free!!
CharFound   You offer to fix $S armor for a price.
OthersFound $n shakes $s head after looking at the armor of $N, what a mess!!
VictFound   $n offers to fix your armor for a small price...
CharAuto    You sit down and start to repair your armor.
OthersAuto  $n takes off $s armor and begins to repair it.
End

#SOCIAL
Name        flatten
CharNoArg   You try to flatten everyone in the room!
OthersNoArg $n tries to flatten everyone in the room!
CharFound   You try to flatten $N with your enormous foot!
OthersFound $n tries to flatten $N with his foot!
VictFound   $n tries to flatten the hell out of you!
CharAuto    You try to flatten yourself!
OthersAuto  $n tries to flatten $mself!
ObjSelf     You try to flatten $P with your foot!
ObjOthers   $n tries to flatten $P with $s foot!
End

#SOCIAL
Name        flex
CharNoArg   You flex your muscles for all who care to look.
OthersNoArg $n flexes $s muscles ...Look at those pecs!
CharFound   You do your best impersonation of Arnold.
OthersFound $n tries to make $mself look like a body builder.
VictFound   $n says 'Do you like my bulging biceps?'
CharAuto    You kiss you muscles ... You have an ego problem fella!
OthersAuto  $n kisses $s muscles then oils up.
End

#SOCIAL
Name        flickear
CharNoArg   Flick who's ear?
OthersNoArg $n looks around the room for a nice fat ear to flick.
CharFound   You make a devastating flick to $N's ear.
OthersFound $n flicks $N's ear.
VictFound   $n flicks you on the ear.  Ouch that hurt!
CharAuto    You flick your own ear.  Are you mental?
OthersAuto  $n flicks $s own ear!  What a mental case!
End

#SOCIAL
Name        flip
CharNoArg   You flip head over heels.
OthersNoArg $n flips head over heels.
CharFound   You flip $M over your shoulder.
OthersFound $n flips $N over $s shoulder.
VictFound   $n flips you over $s shoulder.  Hmmmm.
CharAuto    You tumble all over the room.
OthersAuto  $n does some nice tumbling and gymnastics.
End

#SOCIAL
Name        flipoff
CharNoArg   Who do you want to flipoff?
CharFound   You give $N the bird.
OthersFound $n gives $N the finger. You smell a fight.
VictFound   $n flips you off. Take it easy!
CharAuto    You flip yourself off...what a dumbass.
OthersAuto  $n flips $mself off...what a stupid idiot.
End

#SOCIAL
Name        flirt
CharNoArg   Wink wink!
OthersNoArg $n flirts -- probably needs a date, huh?
CharFound   You flirt with $M.
OthersFound $n flirts with $N.
VictFound   $n wants you to show some interest and is flirting with you.
CharAuto    You flirt with yourself.
OthersAuto  $n flirts with $mself.  Hoo boy.
End

#SOCIAL
Name        flop
CharNoArg   You flop down on the ground exhausted, frustrated and depressed.
OthersNoArg $n flops down on the ground exhausted, frustrated and depressed.
End

#SOCIAL
Name        flowers
CharNoArg   Some pretty flowers start to bloom here.
OthersNoArg some pretty flowers start to bloom here.Some pretty flowers start to cbloom here.
CharFound   You give $N some pretty flowers.
OthersFound $n gives $N some pretty flowers.
VictFound   $n gives you some pretty flowers.
CharAuto    If you have to give your self flowers...buy a dog.
OthersAuto  $n shows that SOMEONE loves $m by giving $mself flowers.
End

#SOCIAL
Name        flutter
CharNoArg   You flutter your eyelashes.
OthersNoArg $n flutters $s eyelashes.
CharFound   You flutter your eyelashes at $M.
OthersFound $n flutters $s eyelashes in $N's direction.
VictFound   $n looks at you and flutters $s eyelashes.
CharAuto    You flutter your eyelashes at the thought of yourself.
OthersAuto  $n flutters $s eyelashes at no one in particular.
End

#SOCIAL
Name        foiled
CharNoArg   You exclaim..."Curses, foiled again!"
OthersNoArg $n exclaims..."Curses, foiled again!"
End

#SOCIAL
Name        fondle
CharNoArg   Who needs to be fondled?
CharFound   You fondly fondle $M.
OthersFound $n fondly fondles $N.
VictFound   $n fondly fondles you.
CharAuto    You fondly fondle yourself, feels funny doesn't it ?
OthersAuto  $n fondly fondles $mself - this is going too far!!
End

#SOCIAL
Name        foodfight
CharNoArg   Throw this pie at who?
OthersNoArg $n grabs a pie and grins mischievously.
CharFound   You yell "FOOD FIGHT," and throw a pie at $M.
OthersFound $n yells "FOOD FIGHT," and hits $N with a pie!
VictFound   $n yells "FOOD FIGHT," and hits you with a pie.
CharAuto    You hit yourself in the face with a pie!
OthersAuto  $n hits $mself in the face with a pie!
End

#SOCIAL
Name        foot
CharNoArg   You stick your verbal foot into your mouth ... MMMPPPFFFTTT!!
OthersNoArg You see $n stick $s verbal foot in $s mouth... yuck!
CharAuto    You stick your verbal foot into your mouth ... MMMPPPFFFTTT!!
OthersAuto  You see $n stick $s verbal foot in $s mouth ... yuck!
End

#SOCIAL
Name        forage
CharNoArg   You forage through your pockets for spare change!!
OthersNoArg $n forages through $s pockets, for any available spare change to give you.
End

#SOCIAL
Name        forgive
CharNoArg   You forgive everyone for their sins.
OthersNoArg $n forgives everyone for their sins.
CharFound   You forgive $N this one last time.
OthersFound $n forgives $N.
VictFound   $n forgives you but tells you 'It better not happen again!'
CharAuto    You forgive yourself and promise to be more gentle next time.
OthersAuto  $n forgives $mself and promises to be more gentle next time.
End

#SOCIAL
Name        foster
CharNoArg   You goto the fridge and grab yourself one of Australia's finest.
OthersNoArg $n stands proudly and says, 'Australian.....Beer!!!'
End

#SOCIAL
Name        freak
CharNoArg   FREAK!!!
OthersNoArg $n says, 'You FREAKS!!!'
CharFound   $n looks at $N and shouts, 'GET OUT YOU FREAK!!'
OthersFound $n looks at $N and shouts, 'GET OUT YOU FREAK!!'
VictFound   $n tells you, 'Best leave FREAK!!'
CharAuto    You begin to realize that you are the FREAK!!
OthersAuto  $n calls $mself a FREAK over and over.....
End

#SOCIAL
Name        freed
CharNoArg   You are finally free!!
OthersNoArg $n says 'FREE, FREE, I am finally FREE!!!!!!!!!!!'
CharFound   You are finally free of $N's mystic power.
OthersFound $n is finally free of $N's mystic power.
VictFound   $n is telling some weird stuff about how you were controlling $m.
CharAuto    You free yourself from the fine mess you've gotten yourself into!
OthersAuto  $n frees $mself from the fine mess $e's gotten $mself into!
End

#SOCIAL
Name        french
CharNoArg   Kiss whom ??
CharFound   You give $N a long and passionate kiss, it seems to last forever...
OthersFound $n kisses $N passionately.
VictFound   $n gives you a long, slow, passion-filled kiss.
CharAuto    You gather yourself in your arms and try to kiss you.
OthersAuto  $n makes an attempt at kissing $mself.
End

#SOCIAL
Name        friend
CharNoArg   You look around for someone to be friends with.
OthersNoArg $n is looking for a friend.
CharFound   You offer your friendship to $M.
OthersFound $n offers $m friendship to $N.
VictFound   $n is offering you $m friendship.
CharAuto    You befriend yourself.
OthersAuto  $n has finally made a friend.
End

#SOCIAL
Name        frown
CharNoArg   What's bothering you ?
OthersNoArg $n frowns.
CharFound   You frown at what $E did.
OthersFound $n frowns at what $E did.
VictFound   $n frowns at what you did.
CharAuto    You frown at yourself.  Poor baby.
OthersAuto  $n frowns at $mself.  Poor baby.
End

#SOCIAL
Name        fruitcake
CharNoArg   You pull a fruitcake from a hidden pocket and begin to munch.
OthersNoArg $n pulls a fruitcake from a hidden pocket and begins to munch.
CharFound   You consider $N a fruitcake!
OthersFound $n considers $N to be a fruitcake!
VictFound   $n considers you to be a fruitcake!
CharAuto    You consider yourself a fruitcake!
OthersAuto  $n considers $mself a fruitcake!
End

#SOCIAL
Name        frustrated
CharNoArg   You throw your hands up in disgust and emit a low growl.
OthersNoArg $n throws $s hands up in disgust and emits a low growl.
CharFound   You glare at $N, you are so frustrated with $M!!!
OthersFound $n glares at $N, $e is so frustrated with $M!!!
VictFound   $n glares at you, boy are you frustrating $m!
CharAuto    You are so frustrated with yourself right now.
OthersAuto  $n is frustrated with $mself right now, be careful, $e could blow any time!
End

#SOCIAL
Name        fumble
CharNoArg   OOH!  Almost a touchdown!
OthersNoArg $n almost makes it to the endzone before dropping the ball.
CharFound   You try to undress $M, but in your haste you can't get the buttons undone.
OthersFound $n tries to undress $N but can't undo $S buttons.  Couldn't they get a room?
VictFound   $n fumbles with your clothing, apparently trying to undress you.
CharAuto    You fumble with your clothing, but it seems the laces are knotted.  Drat.
OthersAuto  $n begins to undress, but in $s haste $e can't seem to undo the laces.
End

#SOCIAL
Name        fume
CharNoArg   You grit your teeth and fume with rage.
OthersNoArg $n grits $s teeth and fumes with rage.
CharFound   You stare at $M, fuming.
OthersFound $n stares at $N, fuming with rage.
VictFound   $n stares at you, fuming with rage!
CharAuto    That's right - hate yourself!
OthersAuto  $n clenches $s fists and stomps his feet, fuming with anger.
End

#SOCIAL
Name        funky
CharNoArg   Get down, Get FUNKY!
OthersNoArg $n is looking to get FUNKY!
CharFound   You tell $N you'd like to get down and FUNKY with $M.
OthersFound $n tells $N that $e would like to get FUNKY!
VictFound   $n wants to do that FUNKY thang with you.
OthersAuto    
End

#SOCIAL
Name        furby
CharNoArg   You begin to scream loudly like a Furby.
OthersNoArg $n begins to scream like a Furby! Kill him!
CharFound   You stand in front of $N, telling $M to "Feed me!"
OthersFound $n stands in front of you, telling you to feed $m
VictFound   $n stands in front of $N, telling $m to feed $n
CharAuto    You start putting your finger in your mouth, trying to eat it.
OthersAuto  $n starts putting $m finger in $m mouth, trying to eat it.
End

#SOCIAL
Name        fury
CharNoArg   You are furious!
OthersNoArg $n is furious!
CharFound   Your face turns red as you wonder, why aren't you an immortal yet?
OthersFound $n's face turns red and $e starts mumbling something about immortalism...
VictFound   $n's face turns red and $e starts mumbling something about immortalism...
CharAuto    Burning hot with fury? Don't be, have a drink courtesy of Deth.. ;P
End

#SOCIAL
Name        fwap
CharNoArg   Who do you wanna fwap?
CharFound   You fwap $N, it will definatly leave a mark.
OthersFound $n fwaps $N, geez that must smart!
VictFound   $n fwaps you, you are certain it will bruise.
CharAuto    This is not recommended.
End

#SOCIAL
Name        gag
CharNoArg   All choked up over nothing?
OthersNoArg $n gags and spits, hope $e doesnt lose it.
CharFound   You look at $N and start gagging, must suck to be them!
OthersFound $n looks at $N and starts to gag, poor thang!
VictFound   $n looks at you and starts to gag, are you really that bad?
CharAuto    Hey, its not all THAT bad.
OthersAuto  $n is gagging at $mself again.
End

#SOCIAL
Name        gag!
CharNoArg   You gag and choke, looks like you might hurl!
OthersNoArg $n gags and chokes, watch out, $e might hurl!
CharFound   You stick your finger down $N's throat and attempt to gag $M.
OthersFound $n sticks $s finger down the throat of $N and attempts to gag $M.
VictFound   $n prys your mouth open and jams $s finger down your throat and gags you.
CharAuto    You stick your finger down your own throat and try to make yourself hurl.
OthersAuto  $n sticks $s finger down $s throat and tries to make $mself hurl.
End

#SOCIAL
Name        gamble
CharNoArg   You take a set of bones out and roll.
OthersNoArg $n takes a set of bones and plays with chance.
CharAuto    You take a set of bones out and roll.
OthersAuto  $n takes a set of bones and plays with chance.
End

#SOCIAL
Name        gape
CharNoArg   You gape, your jaw almost hitting the floor.
OthersNoArg $n gapes, $s jaw almost hitting the floor.
CharFound   You gape at what $N said.
OthersFound $n gapes at $N, $s jaw almost hitting the floor.
VictFound   $n gapes at you, $s jaw almost hitting the floor.
CharAuto    You try and gape at yourself..
OthersAuto  $n tries to gape at $mself, funny..
End

#SOCIAL
Name        gasp
CharNoArg   You gasp in astonishment.
OthersNoArg $n gasps in astonishment.
CharFound   You gasp as you realize what $E did.
OthersFound $n gasps as $e realizes what $N did.
VictFound   $n gasps as $e realizes what you did.
CharAuto    You look at yourself and gasp!
OthersAuto  $n takes one look at $mself and gasps in astonisment!
End

#SOCIAL
Name        gawk
CharNoArg   You gawk at everyone around you.
OthersNoArg $n gawks at everyone in the room.
CharFound   You gawk at $M.
OthersFound $n gawks at $N.
VictFound   $n gawks at you.
CharAuto    You gawk as you think what you must look like to others.
OthersAuto  $n is gawking again.  What is on $s mind?
End

#SOCIAL
Name        geezer
CharNoArg   You shake your cane at all the young whippersnappers.
OthersNoArg $n shakes $s cane at all the young whippersnappers.
CharFound   You shake your cane at $N and begin to tell a story about the good ol' days.
OthersFound $n shakes $s cane at $N and begins to tell a story about the good ol' days.
VictFound   $n shakes $s cane at you and begins to tell a story about the good ol' days.
CharAuto    You mumble under your breath about the lack of respect for elders.
OthersAuto  There goes old $n again, better call the retirement home.
End

#SOCIAL
Name        geology
CharNoArg   You get down on your hands and knees and study the rocks...
OthersNoArg $n gets down on $s knees to study the rocks more closely.
CharFound   You tell $N about U-series disequilibria and magma production.
OthersFound $n tells $N about geology - you are very interested.
VictFound   $n tells you all about uranium - you hurry off to buy the textbook!
CharAuto    You mistake your belly button for the Grand Canyon and start taking samples.
OthersAuto  $n mistakes $s belly button for the Grand Canyon and starts to take samples.
End

#SOCIAL
Name        ghug
CharNoArg   GROUP HUG!  GROUP HUG!
OthersNoArg $n hugs you all in a big group hug.  How sweet!
CharFound   GROUP HUG!  GROUP HUG!
OthersFound $n hugs you all in a big group hug.  How sweet!
VictFound   $n hugs you all in a big group hug.  How sweet!
CharAuto    GROUP HUG!  GROUP HUG!
OthersAuto  $n hugs you all in a big group hug.  How sweet!
End

#SOCIAL
Name        giddy
CharNoArg   What are you on???
OthersNoArg $n is as giddy as a school girl!
End

#SOCIAL
Name        giggle
CharNoArg   You giggle.
OthersNoArg $n giggles.
CharFound   You giggle at $M.
OthersFound $n giggles at $N's actions.
VictFound   $n giggles at you.  Hope it's not contagious!
CharAuto    You giggle at yourself.  You must be nervous or something.
OthersAuto  $n giggles at $mself.  $e must be nervous or something.
End

#SOCIAL
Name        girn
CharNoArg   You try to grin, but somehow get it slightly wrong.
OthersNoArg $n tries to grin, but somehow gets it slightly wrong.
CharFound   You try to grin at $N, but $E gives you a funny look.
OthersFound $n tries to grin at $N, but screws it up badly.
VictFound   $n turns $s lips in a sad attempt at a lopsided grin.
CharAuto    Your face becomes a ghastly mask as you fail to grin.
OthersAuto  $n's face becomes a strange death mask as $s tries to grin.
End

#SOCIAL
Name        giveup
CharNoArg   You sigh and say "I give up..."
OthersNoArg $n sighs and says "I give up..."
CharFound   You sigh and tell $N "I give up..."
OthersFound $n sighs and tells $N "I give up..."
VictFound   $n sighs and tells you "I give up..."
CharAuto    You do your best to convince yourself you can't go on.
OthersAuto  $n shakes $s head and sighs, obviously giving up.
End

#SOCIAL
Name        gjam
CharNoArg   You tell everyone to get out their guitars and JAM!
OthersNoArg $n tells everyone to grab thier guitars and JAM!
End

#SOCIAL
Name        gjob
CharNoArg   You leap in the air and yell "Good Job!"
OthersNoArg $n leaps into the air and yells, "Good Job!"
CharFound   You plant a great big gold star on $N.
OthersFound $n plants a gold star on $N for a job well done.
VictFound   $n sticks a gold star on your forehead and says "Good Job!"
CharAuto    You try and stick a gold star on your forehead in order to get attention for your good work.
OthersAuto  $n thinks he deserves a gold star for good work.
End

#SOCIAL
Name        glare
CharNoArg   You glare at nothing in particular.
OthersNoArg $n glares around $m.
CharFound   You glare icily at $M.
OthersFound $n glares at $N.
VictFound   $n glares icily at you, you feel cold to your bones.
CharAuto    You glare icily at your feet, they are suddenly very cold.
OthersAuto  $n glares at $s feet, what is bothering $m?
End

#SOCIAL
Name        glint
CharNoArg   You glance around with an evil glint in your eye.
OthersNoArg $n glances around suspiciously with an evil glint.
CharFound   You glance at $N with an evil glint in your eye.
OthersFound $n glances surreptitiously at $N with an evil glint.
VictFound   $n glances at you with an evil glint in $s eye
CharAuto    Your eye sparkles with an evil glint
OthersAuto  $n's eyes sparkle with evil intent
End

#SOCIAL
Name        gloat
CharNoArg   You gloat about your success.
OthersNoArg $n gloats about $s success.
CharFound   You gloat and tell $N 'I told you so!'
OthersFound $n gloats and tells $N 'I told you so!'
VictFound   $n gloats and tells you 'I told you so!' :-pPpPpPpPp
CharAuto    Uh.........no.
OthersAuto  $n looks very smug.
End

#SOCIAL
Name        globe
CharNoArg   You pull out your handy globe and try to pinpoint your exact location...hmmm...
OthersNoArg $n pulls out $s handy globe and tries to pinpoint $s exact location.
CharAuto    You pull out your handy globe and try to pinpoint your exact location...hmmm...
OthersAuto  $n pulls out $s handy globe and tries to pinpoint $s exact location.
End

#SOCIAL
Name        glow
CharNoArg   You are so happy you almost glow with joy.
OthersNoArg $n is so happy $e virtually glows with joy.
End

#SOCIAL
Name        goat
CharNoArg   You look for a god to perform a sacrifice for.
OthersNoArg $n gets a goat and alter, and prepares to sacrifice it, but can't find a god.
CharFound   You pull out an alter, and sacrifice a goat to $N.
OthersFound $n gets an alter, and sacrifices a goat to $N. How Bloody!
VictFound   $n gets an alter, and sacrifices a goat to you.  How bloody!
CharAuto    You CAN'T sacrifice goats to yourself...
OthersAuto  $n tries to sacrifice a goat to $Mself. HA! $e thinks $es a god!
End

#SOCIAL
Name        goatherd
CharNoArg   You look for a god to perform a sacrifice for.
OthersNoArg $n gets a herd of goats and an alter, and wanna sacrifice them, but NO god.
CharFound   You pull out an alter, and sacrifice a goat herd to $N.
OthersFound $n gets an alter, and sacrifices a herd of goats to $N.  How bloody!
VictFound   $n gets an alter, and sacrifices a herd of goats to you.  How bloody!
CharAuto    You CAN'T sacrifice goats to yourself...
OthersAuto  $n tries to sacrifice a goat herd to $Mself. HA! $e thinks $e is a god!
End

#SOCIAL
Name        godangry
CharNoArg   To who do you wanna send your anger?
OthersNoArg $n starts to sign strange symbols and the ground starts to tremble.
CharFound   You bring the earth to tremble underneath $S feet.
OthersFound The ground underneath $N begins to fall apart after $n signs strange symbols.
VictFound   $n looks at you with angry eyes and the ground begins to break apart under you!
CharAuto    You bring the earth to tremble underneath your feet.
OthersAuto  The ground beneath $n begins to fall apart after $e signs some strange symbols.
End

#SOCIAL
Name        gookie
CharNoArg   You make a gookie.
OthersNoArg $n makes $s eyes swirl.  That is the coolest gookie you have ever seen. 
CharFound   You make a gookie at $N.
OthersFound $n makes a gookie at $N.
VictFound   $n makes a gookie at you.
CharAuto    You get a mirror and make a gookie in it.  You see your eyes swirl.
OthersAuto  $n gets out a mirror and makes a gookie in it.
End

#SOCIAL
Name        goose
CharNoArg   You goose whom?
OthersNoArg $n looks for someone to goose
CharFound   You goose $N's tush tenderly
OthersFound $n gooses $N's tush 
VictFound   $n gooses you tenderly!
CharAuto    You may be desparate. You pinched yourself
OthersAuto  $n gooses $mself. Okay....
End

#SOCIAL
Name        gopher
CharNoArg   You dutifully consider whether to give up mudding for gopher searches.
OthersNoArg $n dutifully considers whether to give up mudding for gopher searches.
End

#SOCIAL
Name        gorge
CharNoArg   You stuff food incessantly into your mouth trying to fill your bottomless pit
OthersNoArg You see $n gorging himself silly!
CharFound   You gorge $N full of food
OthersFound You see $n gorging $N full of food
VictFound   $n gorges you full of food!
CharAuto    You stuff food incessantly into your mouth trying to fill your bottomless pit
OthersAuto  You see $n gorging himself silly!
End

#SOCIAL
Name        grab
CharNoArg   You ever so rudely grab at things.
OthersNoArg $n ever so rudely grabs about at things.
CharFound   You grab $N from behind.
OthersFound $n grabs $N from behind.
VictFound   grabs you from behind.
CharAuto    You grab yourself in all sorts of strange places.
OthersAuto  $n grabs $mself in all sorts of strange places.
End

#SOCIAL
Name        grade
CharNoArg   You have made a great perfomance, you need a big A+.
OthersNoArg Look at $n, $e is still thinking $e deserves an A+.
CharFound   You give $N a big A+.
OthersFound $n shows $N a big A+.
VictFound   $n must really like what you have done to give you a big A+.
CharAuto    You think that everything you do deserves an A+.
OthersAuto  What a nerd, $n gives $mself A+'s across the board!!!
End

#SOCIAL
Name        gratz
CharNoArg   Whom do you wish to congratulate?
CharFound   You give $N a pat of the back for a job well done.
OthersFound $n gives $N a pat on the back for doing something good.
VictFound   $n pats you on the back...great job!
CharAuto    Don't be conceided.
End

#SOCIAL
Name        great
CharNoArg   You inform everyone how great a pkiller you could be if you were no-dove.
OthersNoArg $n goes on about how great $e could be IF $e didn't have that white dove...
CharFound   You tell $N how you could kick $S a** if you removed your dove...
OthersFound $n tells $N how $e could kill $M easily, if $n didn't have $s dove, of course.
VictFound   $n gives you some line about how $e could kill you if $e didn't have $s dove.
CharAuto    You tell yourself that you can kill EVERYONE here, if you really wanted to.
OthersAuto  $n tells $mself that $e can kill EVERYONE here, if $e really wanted too...
End

#SOCIAL
Name        greed
CharNoArg   You rub your hands together in greedy anticipation.
OthersNoArg $n rubs $s hands together and grins.
CharFound   You rub your hands together and grin at $N.
OthersFound $n rubs $s hands together and grins at $N.
VictFound   $n rubs $s hands and grins at you.
CharAuto    You say 'Im greedy and Im proud of it!'
OthersAuto  $n says 'Im greedy, and Im proud of it'.
End

#SOCIAL
Name        greedy
CharNoArg   You have an irresistible urge to gather more gold
OthersNoArg You see $n getting greedy for gold
CharFound   You look at $N's hoard greedily
OthersFound $n looks at $N's hoard greedily
VictFound   $n looks at your hoard greedily
CharAuto    You're flooded with greed
OthersAuto  You see $n rubbing his hands greedily
End

#SOCIAL
Name        greet
CharNoArg   You greet everyone in the room.
OthersNoArg $n greets everyone in the room.
CharFound   You greet $N with a warm smile.
OthersFound $n greets $N with a warm smile.
VictFound   $n walks up and greets you with a warm smile.
OthersAuto    
End

#SOCIAL
Name        grimace
CharNoArg   You contort your face in disgust.
OthersNoArg $n grimaces in disgust.
CharFound   You grimace in disgust at $M.
OthersFound $n grimaces in disgust at $N.
VictFound   $n grimaces in disgust at you.
CharAuto    You grimace at yourself in disgust.
OthersAuto  $n grimaces at $mself in disgust.
End

#SOCIAL
Name        grin
CharNoArg   You grin.
OthersNoArg $n grins.
CharFound   You grin at $M.
OthersFound $n grins at $N.
VictFound   $n grins at you. What'd you do?
CharAuto    You grin at yourself.  Hmmmmm.
OthersAuto  $n grins at $mself.  You must wonder where $s mind is.
End

#SOCIAL
Name        grind
CharNoArg   You sway your hips in a suggestive way.
OthersNoArg $n sways $s hips in a suggestive way.
CharFound   You start dirty dancing with $N.
OthersFound $n starts dirty dancing with $N.
VictFound   $n starts dirty dancing with you.
CharAuto    Keep your sick, perverted fantasies to yourself!  This is a FAMILY mud!
End

#SOCIAL
Name        groan
CharNoArg   You groan loudly.
OthersNoArg $n groans loudly.
CharFound   You groan at the sight of $M.
